,year,month,location,fatalities,cat
10945,1991,NOV,"Scotts Peak, TAS",0.0,1
6683,1979,NOV,LojaLoja Airport...,16.0,1
7149,2007,NOV,Malang-Abdul Rac...,0.0,1
3351,1979,NOV,Dublin-Baldonnel...,0.0,1
5174,2009,NOV,Ivanovo-Severny ...,0.0,1
19187,1991,NOV,"near Romeo, MI",3.0,1
10304,1981,NOV,Rothera Station,0.0,1
19199,1987,NOV,near Ross River Airpo...,2.0,1
19066,1991,NOV,near Recife-Guararape...,17.0,1
3114,2012,NOV,Deputatskiy Airport,0.0,1
20946,2009,NOV,near Windhoek-Eros Ai...,3.0,1
17671,2008,NOV,near Mexico City-Beni...,16.0,1
11928,1984,NOV,Tehran-Mehrabad ...,0.0,1
20943,1984,NOV,"near Wilton Airport, NSW",0.0,1
11989,1984,NOV,Tete-Matundo Air...,0.0,1
1242,1980,NOV,Benguela Airport...,0.0,1
6244,1987,NOV,Lae-Nadzab Airpo...,0.0,1
11086,2009,NOV,Shanghai-Pudong ...,3.0,1
19531,2007,NOV,near Santa Elena,2.0,1
18499,1988,NOV,near Parachinar,30.0,1
5292,1979,NOV,Jeddah Internati...,0.0,1
17265,1983,NOV,near Lubango Airport ...,130.0,1
4452,2011,NOV,Guri'el Airstrip,0.0,1
11899,1983,NOV,Tbilisi Airport ...,7.0,1
7612,2015,NOV,Mexico City-Beni...,0.0,1
14177,1989,NOV,"near Block Island, RI",8.0,1
2845,1990,NOV,CuraÃ§ao-Hato In...,0.0,1
17351,1983,NOV,near Madrid-Barajas A...,181.0,1
5776,1989,NOV,"Kidston Airport,...",0.0,1
20702,1990,NOV,near Velichovsky,0.0,1
17584,1979,NOV,"near McCormick, SC",2.0,1
15613,1991,NOV,near Fort Worth Allia...,0.0,1
7928,1982,NOV,Monte Bibala,15.0,1
20865,1979,NOV,near Washington-Dulle...,0.0,1
8724,1988,NOV,Niedernberg,0.0,1
11160,2006,NOV,Siberia,3.0,1
88,1984,NOV,Addis Ababa-Bole...,0.0,1
11434,1990,NOV,Stadlerberg,46.0,1
14490,1984,NOV,near Calgary Internat...,0.0,1
10093,2013,NOV,Riberalta Airpor...,8.0,1
21017,1991,NOV,"near Yartsevo, Yenise...",0.0,1
10618,1987,NOV,San Francisco In...,0.0,1
14632,1979,NOV,near Cascavel Airport...,0.0,1
14043,1989,NOV,near Belo Horizonte-P...,4.0,1
14795,2007,NOV,"near Chino Airport, C...",2.0,1
13169,2010,NOV,Zalingei Airport,6.0,1
13107,2012,NOV,Yellowknife Airp...,0.0,1
1885,2010,NOV,Bunger Hills,0.0,1
8886,1988,NOV,"Oak Grove, PA",3.0,1
21274,1991,NOV,within Papua New Guinea,0.0,1
20715,2008,NOV,near Verkhnyaya Pesha...,0.0,1
11779,1979,NOV,"Takla Narrows, BC",3.0,1
2015,1990,NOV,Calcutta-Netaji ...,0.0,1
658,1984,NOV,Atlanta-William ...,0.0,1
10654,1991,NOV,San JosÃ©-Juan S...,0.0,1
5641,2013,NOV,Kazan Internatio...,50.0,1
10204,1991,NOV,RiviÃ¨re-au-Saum...,0.0,1
8435,2009,NOV,Nairobi-Wilson A...,1.0,1
19850,2012,NOV,near Snow Lake Airpor...,1.0,1
3523,1979,NOV,El Paso Internat...,0.0,1
11883,1979,NOV,Tau Airport (TAV),0.0,1
20637,1981,NOV,near Ust-Kulom,15.0,2
176,1991,NOV,Akron/Canton Reg...,0.0,1
11496,2008,NOV,Stony Rapids Air...,0.0,1
4878,2014,NOV,Houston-Sugar La...,0.0,1
3106,1987,NOV,Denver-Stapleton...,28.0,1
8364,1989,NOV,N'Djamena Airpor...,0.0,1
4925,1981,NOV,Huehuetenango,4.0,1
6688,2006,NOV,Lokichoggio Airp...,0.0,1
2131,2013,NOV,Caracas-SimÃ³n B...,0.0,1
16496,2010,NOV,near Karachi-Jinnah I...,32.0,2
3864,2009,NOV,Fort Pierce-Sain...,0.0,1
13287,1984,NOV,between Loja and...,14.0,1
4911,2011,NOV,Huambo Airport (...,0.0,1
16194,1984,NOV,near Inverness Airpor...,1.0,1
7198,1989,NOV,Maluti Mountains,15.0,1
15757,2008,NOV,near Gods Lake Narrow...,0.0,1
15976,1987,NOV,near Haumuri Bluffs,2.0,1
20413,1989,NOV,near Toluca,0.0,1
21123,1981,NOV,near Zihuatanejo,18.0,1
16187,1990,NOV,near Innsbruck-Kraneb...,3.0,1
21021,1980,NOV,near YaxchilÃ¡n,7.0,1
8279,2012,NOV,Murcia-San Javie...,0.0,1
5635,1988,NOV,Kayseri-Erkilet ...,0.0,1
3380,1981,NOV,Durban,0.0,1
12779,2011,NOV,Warszawa-FrÃ©dÃ©...,0.0,1
10529,2014,NOV,Samara-Kurumoch ...,0.0,1
12207,2007,NOV,Toulouse-Blagnac...,0.0,1
16242,2007,NOV,near Isparta Airport ...,57.0,1
2110,2007,NOV,Cape Town Intern...,0.0,1
20587,1987,NOV,near Ulongwe,10.0,1
13468,2008,NOV,near Al-Taqaddum Air ...,7.0,1
18745,1990,NOV,near Pohnpei,0.0,1
15233,1987,NOV,near Djakovo,0.0,1
11185,1980,NOV,Simanggang,0.0,1
4785,1987,NOV,"Homer Airport, A...",18.0,1
2263,1990,NOV,Cerro San NicolÃ...,16.0,1
19428,2013,NOV,near San Fernando de ...,0.0,1
13060,1990,NOV,Yakutsk-Magan Ai...,0.0,1
14409,1983,NOV,near Burevestnik,30.0,1
11798,1990,NOV,Tallinn-Ãlemist...,0.0,1
10974,1990,NOV,Sebring Air Term...,0.0,1
179,1980,NOV,Akrotiri RAF (AKT),0.0,1
14142,1980,NOV,near Bimini,4.0,1
14642,1984,NOV,near Castres,13.0,2
19071,2013,NOV,near Red Lake Airport...,5.0,1
7792,1990,NOV,Minsk-1 Internat...,0.0,1
17860,2012,NOV,near Moroni-Prince Sa...,0.0,1
7225,1990,NOV,"Manantiales, MD",0.0,1
19992,1980,NOV,near Subachoque,0.0,1
13085,1980,NOV,"Yap Airport, Wes...",0.0,1
15426,1983,NOV,near Enugu Airport (ENU),53.0,1
18199,1980,NOV,near Norman's Cay,0.0,1
4297,2009,NOV,Greenville-Spart...,0.0,1
9606,2008,NOV,Pointe Noire Air...,0.0,1
5348,2012,NOV,Johannesburg-O.R...,0.0,1
17934,1980,NOV,near Murri,15.0,1
17647,1980,NOV,near Menongue,0.0,1
20084,2007,NOV,near SÃ£o Paulo-Campo...,8.0,1
2443,1983,NOV,"Chicago, IL",0.0,1
19503,2012,NOV,near Sana'a Internati...,10.0,1
20201,1984,NOV,near Tanger,0.0,1
11629,1989,NOV,SÃ¢nmartin,0.0,1
11028,1980,NOV,Seoul-Gimpo (Kim...,14.0,1
11034,1989,NOV,Seoul-Kimpo Inte...,0.0,1
1855,2013,NOV,Buenos Aires/Eze...,0.0,1
1840,2013,NOV,Buenos Aires-Jor...,0.0,2
10483,1984,NOV,Salinas,0.0,1
20919,2012,NOV,near Wichita-Mid-Cont...,1.0,1
2123,1980,NOV,Caracas-Simon Bo...,4.0,1
5749,2007,NOV,Khartoum-Civil A...,2.0,1
7215,1991,NOV,Managua Airport ...,0.0,1
18195,2009,NOV,near Norfolk Island A...,0.0,1
19188,1989,NOV,"near Roncesvalles, To...",6.0,1
11569,2014,NOV,Surat Gujarat Ai...,0.0,1
14139,2011,NOV,near Bilogai/Sugapa A...,1.0,1
10460,2009,NOV,Saint-Jean-de-Th...,0.0,1
963,1991,NOV,Barcelona Airpor...,0.0,1
1921,2013,NOV,Bwabwata Nationa...,33.0,1
14358,2012,NOV,"near Bryans Corner, OK",0.0,1
468,1980,NOV,Annanberg-Nodabu...,4.0,1
9242,2014,NOV,Panyagor Airstrip,2.0,1
7390,1989,NOV,Marseille-Proven...,0.0,1
4659,1980,NOV,Havana-JosÃ© Mar...,0.0,1
8993,2013,NOV,Omega Airport (OMG),0.0,1
13141,2012,NOV,Yugorsk-2 Airfield,1.0,1
15317,1989,NOV,near Dzhambul Airport...,1.0,1
4198,2009,NOV,Goma Airport (GOM),0.0,1
7451,1987,NOV,Mayor Pablo Lage...,0.0,1
4332,1991,NOV,Grozny Airport (...,0.0,1
15096,1991,NOV,near Dakovo,0.0,1
17744,2009,NOV,near Mirny Airport (MJZ),11.0,1
20397,2008,NOV,"near Toksook Bay, AK ...",0.0,1
3094,1983,NOV,Denver-Buckley A...,0.0,1
14706,1988,NOV,near Chapleau Airport...,4.0,1
4515,1988,NOV,Hamada al Hamra,14.0,1
7743,1991,NOV,Milano-Parma Air...,0.0,1
11667,2012,NOV,SÃ£o Paulo-Congo...,0.0,1
12775,2011,NOV,"Warroad Airport,...",0.0,1
6488,1987,NOV,Le Puy,0.0,1
12355,1987,NOV,Tuusula,0.0,1
19303,2012,NOV,near Saint-Germain-du...,6.0,1
10788,2014,NOV,Santa Cruz-Viru ...,0.0,1
11221,2009,NOV,Sinkrebaka,0.0,1
3204,1990,NOV,Dikson Airport (...,0.0,1
19298,1984,NOV,near Saint Thomas-Cyr...,2.0,1
5356,1980,NOV,Johannesburg-Ran...,0.0,1
17683,1983,NOV,near Miami Internatio...,0.0,1
11683,2013,NOV,SÃ£o Paulo/Campi...,0.0,1
15410,2014,NOV,"near Elorza, Apure State",0.0,1
3328,1980,NOV,Drzenin,0.0,1
11446,2014,NOV,Stavanger-Sola A...,0.0,1
8862,2013,NOV,"Nuiqsut, AK",0.0,1
15594,2013,NOV,near Fort Lauderdale ...,4.0,1
1169,1989,NOV,Belfast City Air...,0.0,1
16933,2011,NOV,near La Paz-El Alto A...,0.0,1
11377,1985,NOV,Sparta-White Cou...,0.0,1
15875,2010,NOV,"near Guasimal, Sancti...",68.0,1
5853,2015,NOV,Kinshasa-N'Djili...,0.0,1
21028,2014,NOV,"near Yellowknife, NT",0.0,1
16981,1981,NOV,near Lagos-Murtala Mu...,4.0,1
9319,1986,NOV,Paris-Orly Airpo...,0.0,1
19653,1981,NOV,near Sennar,0.0,1
12788,1982,NOV,Warszawa-Okecie ...,0.0,1
8178,1985,NOV,Mount Sibayak,11.0,1
12828,1981,NOV,Waterkloof,2.0,1
19068,2008,NOV,near Recife-Guararape...,2.0,1
4413,2010,NOV,Guerima Airport,0.0,1
13955,1989,NOV,near Barualite,0.0,1
515,1986,NOV,Arauca Airport (...,0.0,1
17565,1987,NOV,near Mauritius,159.0,1
9492,1985,NOV,Phoenix-Sky Harb...,0.0,1
9298,2010,NOV,Paris-Le Bourget...,0.0,1
13976,2010,NOV,near Batam Island,0.0,1
11047,1982,NOV,Serra de Monchique,0.0,1
11814,1986,NOV,Tampa Internatio...,0.0,1
17921,2009,NOV,near Mulia,4.0,1
9638,2010,NOV,Pontianak-Supadi...,0.0,1
17812,2015,NOV,near Monroe County Ai...,0.0,1
17723,2006,NOV,near Mindelheim-Matts...,1.0,1
5480,2013,NOV,"Kamako, West-KasaÃ¯",0.0,1
5790,2009,NOV,Kigali Internati...,1.0,1
9698,1982,NOV,Port Moresby-Jac...,0.0,1
1332,1985,NOV,"Bethel Airport, ...",2.0,1
4029,1988,NOV,Gander Internati...,0.0,1
4253,2015,NOV,Grand Forks Airp...,0.0,1
3265,1982,NOV,Dnepropetrovsk r...,0.0,1
9354,1992,NOV,Patriot Hills Camp,0.0,1
17508,1989,NOV,near Mariehamn,0.0,1
20308,1985,NOV,near Teterboro Airpor...,3.0,1
13454,2015,NOV,near Akron-Fulton Int...,9.0,1
15894,1992,NOV,near Guilin Airport (...,141.0,1
17402,2015,NOV,near Malakal Airport ...,0.0,1
2330,2006,NOV,Charallave-Ãsca...,0.0,1
13672,1978,NOV,near Arad Airport (ARW),5.0,1
19389,1983,NOV,near San Borja,0.0,1
4206,1988,NOV,Gondar Airport (...,0.0,1
17907,1982,NOV,near Mountain View Ai...,3.0,1
14593,1980,NOV,near Caracas-SimÃ³n B...,11.0,1
5340,1978,NOV,"Jocoli, MD",1.0,1
1831,1980,NOV,Buenos Aires-Jor...,0.0,1
3434,1985,NOV,Edmonton Interna...,0.0,1
13925,1989,NOV,near Bardufoss Airpor...,4.0,1
3869,2008,NOV,Fort Smith Airpo...,0.0,1
3442,1982,NOV,Edmonton-Namao F...,7.0,1
3172,2013,NOV,"Devil's Hole, Sa...",0.0,1
19236,1988,NOV,near RzeszÃ³w,1.0,1
4708,1990,NOV,Helsinki-Vantaa ...,0.0,1
12885,2006,NOV,West Point Island,0.0,1
422,2010,NOV,Andahuaylas Airp...,0.0,1
8262,2009,NOV,Mumbai-Chhatrapa...,0.0,1
18250,2008,NOV,near Nyala Lodge Airs...,0.0,1
5186,2015,NOV,Ixtapa/Zihuatane...,0.0,1
13514,1978,NOV,"near Alexandria, Egypt",17.0,1
16787,2015,NOV,near KoussanÃ©,0.0,1
277,1990,NOV,Alma-Ata Airport...,8.0,1
3847,2006,NOV,Fort Lauderdale ...,0.0,1
7355,1978,NOV,Mareb Airport (MYN),0.0,1
16814,1981,NOV,near Kufra,0.0,1
17127,2006,NOV,near Leticia-Alfredo ...,6.0,1
2192,1986,NOV,Casablanca-Nouas...,4.0,1
14923,1978,NOV,near Colombo-Bandaran...,183.0,1
8445,2006,NOV,Nakhon Sawan/Tak...,7.0,1
1750,1986,NOV,Brooksville-Hern...,0.0,1
12617,2015,NOV,Vientiane-Wattay...,0.0,1
17092,1978,NOV,near Leh Airport (IXL),78.0,1
9079,2015,NOV,Osh Airport (OSS),0.0,1
18951,2008,NOV,near Punta Chivato Ai...,1.0,1
3305,1985,NOV,"Dothan Airport, ...",3.0,1
4107,2010,NOV,Georgetown-Chedd...,0.0,1
11930,1985,NOV,Tehran-Mehrabad ...,0.0,1
5597,1985,NOV,Kasese Airport (...,0.0,1
19636,1988,NOV,near SeinÃ¤joki-Ilmaj...,6.0,1
20241,1987,NOV,"near Tavoy, Myanmar [...",115.0,1
5043,2010,NOV,Inuvik-Mike Zubk...,0.0,3
9493,1992,NOV,Phoenix-Sky Harb...,0.0,1
11839,1988,NOV,Tangier Airport ...,0.0,1
12930,1982,NOV,"Wichita, KS",0.0,1
8049,1992,NOV,Moskva-Domodedov...,0.0,1
3556,1982,NOV,"Elizabeth City, NC",0.0,2
8776,1981,NOV,Noril'sk Airport...,99.0,1
17650,1985,NOV,near Menongue Airport...,21.0,1
2213,2006,NOV,Caticlan-Malay A...,0.0,1
10250,2008,NOV,Roma-Ciampino Ai...,0.0,1
290,2006,NOV,Altamira Airport...,0.0,1
15650,2013,NOV,near Fukue Airport (FUJ),0.0,1
17137,1990,NOV,near Libreville,0.0,1
2732,1986,NOV,Congo Town Airport,0.0,1
7485,1985,NOV,Medan-Polonia Ai...,0.0,1
5772,2013,NOV,Kibeni,3.0,1
3706,2008,NOV,Fak Fak Airport ...,0.0,1
5026,2010,NOV,Indianapolis Int...,0.0,1
11619,1990,NOV,Syktyvkar Airpor...,0.0,1
21081,1986,NOV,near Zahedan,103.0,1
16748,1990,NOV,near Koh Samui Airpor...,38.0,1
16382,2015,NOV,near Juba Airport (JUB),41.0,1
14373,2013,NOV,"near Buena Vista, Apure",0.0,1
7946,2010,NOV,Monterrey-Genera...,5.0,1
3891,2007,NOV,Fox Harbour Airp...,0.0,1
20137,1979,NOV,near Taif,156.0,1
7981,2006,NOV,Montreal-Pierre ...,0.0,1
15574,1980,NOV,near Forres-Kinloss R...,2.0,1
10682,1986,NOV,San Juan-Luis Mu...,0.0,1
1005,1983,NOV,Barranquilla,0.0,1
19650,1983,NOV,near Senkovo,9.0,1
17395,1991,NOV,near Makhachkala Airp...,51.0,1
7192,1985,NOV,Malta-Luqa Airpo...,60.0,1
15637,1979,NOV,near Freeport-Grand B...,0.0,1
5304,1987,NOV,"Jefferson, WI",8.0,1
14386,1991,NOV,near Bugulma Airport ...,41.0,1
4074,1991,NOV,Geneina Airport ...,0.0,1
17819,1989,NOV,near Monrovia,2.0,1
19897,1989,NOV,near Sovetsky Airport...,32.0,1
6139,1982,NOV,KÃ¸benhavn-Kastr...,0.0,1
18944,1979,NOV,"near Puerto Williams,...",8.0,1
5444,2014,NOV,Kabul Airport (KBL),0.0,1
3914,2010,NOV,Frankfurt Intern...,0.0,1
14215,1989,NOV,near BogotÃ¡-Eldorado...,107.0,1
419,2006,NOV,Ancona-Falconara...,0.0,1
10158,1990,NOV,Rio de Janeiro-G...,9.0,1
10503,1979,NOV,"Salt Lake City, UT",3.0,1
6490,2009,NOV,"Le Rene, near Co...",5.0,1
16309,1989,NOV,near Jamba Airport (JMB),5.0,1
15870,1991,NOV,near GuaratinguetÃ¡ A...,16.0,1
8664,1986,NOV,Newark Internati...,0.0,1
15487,2015,NOV,near Farnborough Airp...,0.0,1
6902,1991,NOV,Lubbock Internat...,0.0,1
5310,2006,NOV,Jeju (Cheju) Int...,0.0,1
3619,1986,NOV,Erie Internation...,0.0,1
20836,2006,NOV,near Walikale,1.0,1
10433,1991,NOV,Saint Petersburg...,0.0,1
739,2012,NOV,Aweil Airport,0.0,1
10803,1982,NOV,Santa Marta-Simo...,0.0,1
3500,1989,NOV,"El Gorah, Sinai",0.0,1
4566,2009,NOV,Harare Airport (...,0.0,1
18568,1980,NOV,near Pecos City Airpo...,2.0,1
6627,1983,NOV,LinkÃ¶ping-Saab ...,0.0,1
293,1983,NOV,"Alto Pencoso, Sa...",2.0,1
3435,1989,NOV,Edmonton Interna...,0.0,1
16414,1986,NOV,near Kabul Airport (KBL),29.0,1
4140,1984,NOV,Giebelstadt AAF ...,0.0,1
11734,2015,NOV,Taichung-Ching C...,0.0,1
14538,2008,NOV,near Canet-Plage,7.0,1
18640,2013,NOV,near Philadelphia Int...,0.0,1
10793,2007,NOV,"Santa InÃ©s, Isl...",0.0,1
1378,1979,NOV,"Big Trout Lake, ON",3.0,1
8875,1990,NOV,Nyurba,0.0,1
1593,1989,NOV,BorÃ³w,0.0,1
10915,1979,NOV,Savar,0.0,1
1430,2010,NOV,Birmingham Inter...,0.0,1
1598,2009,NOV,Bossaso Airport ...,0.0,1
10404,1987,NOV,Saint Clair Shor...,0.0,1
762,2013,NOV,"Badami Airport, AK",0.0,1
14850,1979,NOV,near Churchill-Metrop...,0.0,1
1709,2008,NOV,Brindisi-Papola ...,0.0,1
4250,1979,NOV,Grand Canyon-Nat...,0.0,1
18682,1988,NOV,near Pikangikum Airpo...,2.0,1
9634,1982,NOV,Pontianak,0.0,1
11786,2011,NOV,Talcha Airport,0.0,1
16392,1992,NOV,near Juneau Internati...,8.0,1
1316,1982,NOV,Berlin-Tempelhof...,0.0,1
7708,1988,NOV,MichalkÃ³w,0.0,1
2591,1990,NOV,Cincinnati/North...,0.0,1
20216,2009,NOV,"near TarakignÃ©, 30 k...",0.0,1
8122,1979,NOV,Mount Erebus,257.0,1
14472,1980,NOV,near Cairo West Air Base,13.0,1
5989,1992,NOV,Krasnodar Airpor...,0.0,1
19292,2013,NOV,near Saint Mary's Air...,4.0,1
11699,1986,NOV,Tabriz Airport (...,0.0,1
11223,1982,NOV,Sinop Airport (SIC),0.0,1
16478,1992,NOV,near Kano Internation...,0.0,1
14244,1982,NOV,near Bontang,0.0,1
7964,1988,NOV,MontluÃ§on-GuÃ©r...,4.0,1
15034,2007,NOV,near CuliacÃ¡n-Fedl d...,0.0,1
19144,1982,NOV,near Rio de Janeiro-S...,3.0,1
4949,2010,NOV,HuÃ¡nuco-AlfÃ©re...,0.0,1
7881,2011,NOV,Moline-Quad-City...,0.0,1
7723,1983,NOV,Midland/Odessa R...,8.0,1
1676,2012,NOV,Bratislava-M. R....,0.0,1
18990,1982,NOV,near Quetame,22.0,1
20778,1979,NOV,near Vitebsk Airport ...,7.0,1
17731,2011,NOV,near Minneapolis-St. ...,0.0,1
3439,2014,NOV,Edmonton Interna...,0.0,1
9735,2010,NOV,Portland-Hillsbo...,0.0,1
187,1990,NOV,Al Abraq Air Bas...,0.0,1
9957,2007,NOV,Quito-Mariscal S...,0.0,1
10616,1980,NOV,San Francisco In...,0.0,1
12516,1983,DEC,Vail-Eagle Count...,0.0,1
13246,2002,DEC,between Bocas de...,1.0,1
2825,1988,DEC,Cuatro CiÃ©negas,2.0,1
10763,2012,DEC,Sanikiluaq Airpo...,1.0,1
16250,2012,DEC,near Iturbide,7.0,1
5133,1998,DEC,Istanbul-AtatÃ¼r...,2.0,1
17154,1987,DEC,near Lima-Jorge Chave...,42.0,1
5589,1988,DEC,Karm `Umran,9.0,1
4134,2012,DEC,"Giant's Castle, ...",11.0,1
4257,1988,DEC,Grand Turk Islan...,0.0,1
10958,2002,DEC,Seattle-Boeing F...,0.0,1
537,1972,DEC,Arica-Chacalluta...,0.0,1
3531,1983,DEC,El Paso-West Tex...,0.0,1
605,2002,DEC,"Astoria Airport,...",0.0,1
16818,1998,DEC,near Kuito,10.0,1
6926,2020,DEC,Lufkin Angelina ...,0.0,1
13176,1983,DEC,Zapote,0.0,1
4101,2009,DEC,George Airport (...,0.0,1
5630,2020,DEC,Kawemhaken-Lawa ...,0.0,1
9364,1983,DEC,Paulatuk Airport...,2.0,1
7403,1987,DEC,Mashhad Airport ...,0.0,1
16443,1983,DEC,"near Kalgoorlie, WA",0.0,1
14148,2002,DEC,near Birmingham,0.0,1
4005,1972,DEC,Galapa,0.0,1
7399,2002,DEC,"MarÃ­lia, SP",0.0,1
10710,2012,DEC,San Pedro Sula A...,0.0,1
12136,2012,DEC,"Tomas District, ...",4.0,1
3725,2020,DEC,Farmingdale-Repu...,0.0,1
3927,1997,DEC,Fredericton Airp...,0.0,1
18448,1997,DEC,near Palembang,104.0,1
9341,1997,DEC,Pastra Mountain,5.0,1
11238,1997,DEC,Sioux Lookout Ai...,0.0,1
12484,2020,DEC,Urumqi-Yaxin Gen...,0.0,1
20945,2002,DEC,near Windhoek,0.0,1
6219,2012,DEC,La Yesca Airstrip,0.0,1
4095,1997,DEC,GenÃ¨ve-Cointrin...,0.0,1
20332,1997,DEC,near Thessaloniki,70.0,1
18646,1973,DEC,near Phnom Penh Airpo...,0.0,1
3277,1973,DEC,Dole,0.0,1
2176,1973,DEC,Cartagena Airpor...,0.0,1
6557,1983,DEC,Leshukonskoye Ai...,44.0,1
17398,2002,DEC,"near Makung City, Pen...",2.0,1
13036,1997,DEC,Xiamen Airport (...,1.0,1
8092,2012,DEC,Moskva-Vnukovo A...,5.0,1
20073,1997,DEC,near Sylhet Civil Air...,0.0,1
16491,1973,DEC,near Karacharovo,51.0,1
18067,1988,DEC,near Naryan-Mar,0.0,1
13119,1973,DEC,Yerevan-Erebuni ...,0.0,1
8602,1972,DEC,New York-John F....,0.0,1
21168,2020,DEC,southern Belize,0.0,1
19465,1972,DEC,near San Juan-Isla Ve...,5.0,1
15985,2002,DEC,near Havana-JosÃ© Mar...,0.0,1
6218,1997,DEC,La Vertiente,10.0,1
393,1983,DEC,Anchorage Intern...,0.0,2
7100,1983,DEC,Madrid-Barajas A...,93.0,2
19712,1997,DEC,near Sharjah Airport ...,85.0,1
4049,2020,DEC,Garowe Airport (...,0.0,1
15890,1997,DEC,near Guerrero Negro,0.0,1
7246,1973,DEC,Manaus/Ponta Pel...,0.0,1
14709,2019,DEC,near Charallave-Ãsca...,9.0,1
20729,2019,DEC,near Victoria Regiona...,1.0,1
6077,1973,DEC,Kurupung,3.0,1
1895,1982,DEC,Burbank/Glendale...,0.0,1
10807,2019,DEC,Santa Monica Air...,0.0,1
1666,1982,DEC,Brasilia Interna...,0.0,1
13549,2019,DEC,near Almaty Airport (...,12.0,1
2910,1973,DEC,Dalat/Cam-Ly,0.0,1
9293,1982,DEC,Paris-Le Bourget...,0.0,1
6746,1996,DEC,London-Heathrow ...,0.0,1
17513,1982,DEC,near Mariquita Airpor...,5.0,1
12821,1988,DEC,Waskaganish Airp...,0.0,1
13898,1996,DEC,near Banjarmasin-Sjam...,18.0,1
2359,1997,DEC,Charlotte-Dougla...,1.0,1
12889,1988,DEC,Western Sahara,5.0,2
11951,1988,DEC,Tel aviv-Ben Gur...,0.0,1
9553,1982,DEC,Pittsburgh Inter...,0.0,1
811,1973,DEC,BahÃ­a Blanca-Co...,0.0,1
13040,2002,DEC,Xian-Xianyang Ai...,0.0,1
19375,2019,DEC,near San AndrÃ©s Vill...,0.0,1
16213,1997,DEC,near Irkutsk-2 Airport,68.0,1
11202,2002,DEC,Singapore-Changi...,0.0,1
12851,1997,DEC,Webequie Airport...,0.0,1
12250,1973,DEC,Trinidad Airport...,0.0,1
16607,1973,DEC,near Khantaiskoye Ozero,1.0,1
11676,2009,DEC,SÃ£o Paulo-Guaru...,0.0,1
14330,2002,DEC,"near Brisbane, QLD",0.0,1
5344,1997,DEC,Johannesburg Int...,0.0,1
18390,1972,DEC,near Oslo-Fornebu Air...,40.0,1
15046,2002,DEC,near Curitiba-Afonso ...,3.0,1
16808,1983,DEC,near Kuala Lumpur Sub...,0.0,1
367,1997,DEC,Amsterdam-Schiph...,0.0,1
21089,2002,DEC,near Zamboanga,0.0,1
3669,1972,DEC,"Everglades, FL",101.0,1
12310,1972,DEC,Tucumcari Airpor...,5.0,1
14774,1972,DEC,near Chicago-Midway A...,45.0,1
19757,2012,DEC,near Shymkent Airport...,27.0,1
3441,2020,DEC,Edmonton Interna...,0.0,1
13236,1997,DEC,between Abidjan ...,5.0,1
18173,2002,DEC,"near Nikolai, AK",0.0,1
9637,1997,DEC,Pontianak-Supadi...,0.0,1
20543,1972,DEC,near Tuy Hoa Airport ...,7.0,1
15197,2012,DEC,"near Detroit Lakes, MN",0.0,1
19124,1997,DEC,near Rio Sidra Airpor...,10.0,1
2470,1972,DEC,Chicago-O'Hare I...,10.0,2
6647,1997,DEC,Little Grand Rap...,4.0,1
3146,1972,DEC,Detroit-Metropol...,3.0,1
20401,1997,DEC,near Tokyo,1.0,1
96,1972,DEC,Addis Ababa-Hail...,6.0,1
28,2002,DEC,Aberdeen-Dyce Ai...,0.0,1
17613,2012,DEC,near Mekoryuk-Ellis F...,0.0,1
20283,2002,DEC,near TepTep,8.0,1
2209,1988,DEC,Catarman-Nationa...,0.0,1
16306,1972,DEC,near Jalkot,26.0,1
17477,2002,DEC,near Manteo-Dare Coun...,1.0,1
11233,1983,DEC,Sioux Falls Regi...,1.0,1
6498,2020,DEC,Leadville Airpor...,0.0,1
18130,2012,DEC,near New York-La Guar...,0.0,1
13011,2020,DEC,Wobagen Airstrip,0.0,1
17100,1988,DEC,near Leninakan Airpor...,77.0,1
21129,2020,DEC,"near Zolota Sloboda, ...",1.0,1
4418,1997,DEC,Guernsey Airport...,0.0,1
12253,1997,DEC,Trinidad Airport...,0.0,1
8066,1997,DEC,Moskva-Sheremety...,0.0,1
1250,1972,DEC,Beni Suef,6.0,1
5084,2009,DEC,Isabel-Pasar Air...,0.0,1
19801,1972,DEC,near Sint Maarten,13.0,1
1735,1997,DEC,Brize Norton (BZZ),0.0,1
2687,1997,DEC,Colorado Springs...,2.0,1
16744,1988,DEC,near Kodinsk Airport,6.0,1
13637,2002,DEC,near Anjouan,1.0,1
18433,1972,DEC,near Pakse,14.0,1
17636,2002,DEC,"near Mena, AR",3.0,1
17604,1983,DEC,near MedellÃ­n-Enriqu...,25.0,1
9328,2020,DEC,Parque Nacional ...,1.0,1
5203,2020,DEC,Jacksonville Exe...,0.0,1
5326,2020,DEC,JesÃºs MarÃ­a Se...,0.0,1
21185,2012,DEC,within Afghanistan,0.0,1
8974,2012,DEC,Oklahoma City-Wi...,0.0,1
11963,1972,DEC,Tenerife-Los Rod...,155.0,1
13114,1972,DEC,"Yerbogachon, Irk...",0.0,1
6571,2002,DEC,Lexington-Blue G...,0.0,1
17556,2009,DEC,"near Matthew Town, Gr...",2.0,1
8481,1997,DEC,Naryan-Mar Airpo...,0.0,1
15199,2009,DEC,near Detroit-Metropol...,0.0,1
13818,2002,DEC,near Baghrabad,44.0,1
